claim_id,claim_open_date,claim_close_date,date_key_open,date_key_close,customer_id,product_id,supplier_id,root_cause_id,location_id,claim_status,severity_level,cost_impact_usd,quantity_affected,days_to_close,recurrence_flag,claim_type,inspection_stage,defect_code,detected_by,business_unit
CLM001084,2026-05-18,2026-09-10,20260518,20260910,CUST045,PROD022,SUP015,RC005,LOC001,Closed,Low,444.42,26,115,0,Customer Claim,Process,D013,Audit,Industrial
CLM001085,2023-12-14,2024-03-11,20231214,20240311,CUST013,PROD016,SUP004,RC011,LOC005,Closed,High,25000.0,22,88,0,Customer Claim,Final Inspection,D013,System,Operations
CLM001086,2025-03-24,2025-04-22,20250324,20250422,CUST025,PROD004,SUP011,RC009,LOC003,Closed,Medium,3539.75,14,29,0,Internal Event,Logistics,D008,System,Industrial
CLM001087,2023-04-27,2023-07-21,20230427,20230721,CUST026,PROD008,SUP011,RC006,LOC006,Closed,High,25000.0,19,85,0,Customer Claim,Final Inspection,D005,Customer,Operations
CLM001088,2026-03-12,2026-04-19,20260312,20260419,CUST016,PROD015,SUP010,RC007,LOC008,Closed,Medium,7274.88,13,38,0,Internal Event,Incoming,D004,Inspection,Supply Chain
CLM001089,2024-12-08,2024-12-20,20241208,20241220,CUST053,PROD011,SUP002,RC006,LOC005,Closed,Low,536.96,22,12,0,Customer Claim,Process,D002,Inspection,Supply Chain
CLM001090,2023-05-08,,20230508,,CUST022,PROD025,SUP017,RC007,LOC003,Open,Low,925.59,17,,0,Customer Claim,Incoming,D003,Customer,Operations
CLM001091,2025-07-23,2026-06-24,20250723,20260624,CUST028,PROD002,SUP017,RC007,LOC002,Closed,Critical,94749.97,21,336,1,Customer Claim,Incoming,D007,Audit,Operations
CLM001092,2026-01-06,2026-05-05,20260106,20260505,CUST043,PROD005,SUP007,RC007,LOC001,Closed,High,12441.02,16,119,0,Customer Claim,Incoming,D016,Inspection,Operations
CLM001093,2024-12-25,2025-01-04,20241225,20250104,CUST056,PROD016,SUP007,RC007,LOC008,Closed,Medium,8000.0,13,10,1,Internal Event,Incoming,D020,Customer,Supply Chain
CLM001094,2023-03-08,,20230308,,CUST004,PROD003,SUP016,RC010,LOC001,In Analysis,Medium,9535.6,18,,0,Customer Claim,Final Inspection,D014,Inspection,Industrial
CLM001095,2024-05-08,,20240508,,CUST040,PROD015,SUP002,RC012,LOC008,Open,Low,626.2,26,,0,Customer Claim,Customer Site,D014,System,Industrial
CLM001096,2024-09-15,2024-09-30,20240915,20240930,CUST010,PROD004,SUP015,RC010,LOC004,Closed,Medium,8000.0,13,15,0,Customer Claim,Final Inspection,D008,Inspection,Supply Chain
CLM001097,2023-07-16,,20230716,,CUST028,PROD018,SUP010,RC006,LOC003,Open,Medium,7191.33,14,,1,Internal Event,Process,D017,Inspection,Operations
CLM001098,2026-10-30,2026-11-08,20261030,20261108,CUST043,PROD014,SUP007,RC007,LOC003,Closed,Medium,7460.9,12,9,0,Internal Event,Incoming,D018,Operator,Operations
CLM001099,2023-12-06,,20231206,,CUST051,PROD020,SUP011,RC002,LOC003,Pending,Low,135.12,22,,0,Customer Claim,Process,D019,System,Operations
CLM001100,2025-08-27,,20250827,,CUST044,PROD005,SUP001,RC012,LOC003,Canceled,High,25000.0,16,,0,Customer Claim,Final Inspection,D010,Inspection,Supply Chain
CLM001101,2024-06-28,2025-02-20,20240628,20250220,CUST020,PROD020,SUP013,RC010,LOC001,Closed,Critical,20000.0,17,237,1,Internal Event,Process,D006,Inspection,Operations
CLM001102,2026-04-22,2026-05-15,20260422,20260515,CUST005,PROD022,SUP012,RC005,LOC002,Closed,Medium,1000.0,17,23,0,Internal Event,Final Inspection,D007,Customer,Supply Chain
CLM001103,2026-05-04,2026-07-16,20260504,20260716,CUST060,PROD008,SUP009,RC001,LOC003,Closed,High,10262.14,29,73,0,Customer Claim,Process,D003,Audit,Industrial
CLM001104,2026-03-06,2026-03-16,20260306,20260316,CUST053,PROD014,SUP017,RC004,LOC008,Closed,Low,872.16,17,10,0,Internal Event,Process,D015,Inspection,Supply Chain
CLM001105,2024-01-24,2024-02-01,20240124,20240201,CUST047,PROD021,SUP015,RC008,LOC001,Closed,Medium,8000.0,20,8,1,Internal Event,Customer Site,D010,Operator,Operations
CLM001106,2026-07-09,2026-07-30,20260709,20260730,CUST046,PROD021,SUP009,RC010,LOC004,Closed,High,7219.48,12,21,0,Supplier Claim,Logistics,D001,Operator,Operations
CLM001107,2023-02-11,,20230211,,CUST052,PROD002,SUP013,RC001,LOC008,Open,Medium,8000.0,15,,1,Internal Event,Final Inspection,D005,System,Supply Chain
CLM001108,2025-05-28,2025-07-06,20250528,20250706,CUST045,PROD025,SUP012,RC008,LOC002,Closed,Medium,5957.86,19,39,0,Internal Event,Customer Site,D007,Inspection,Operations
CLM001109,2024-12-17,,20241217,,CUST021,PROD016,SUP015,RC009,LOC004,Canceled,Critical,78188.41,26,,0,Customer Claim,Customer Site,D010,Customer,Supply Chain
CLM001110,2024-06-18,2024-07-21,20240618,20240721,CUST053,PROD019,SUP002,RC006,LOC008,Closed,Medium,3647.83,17,33,0,Customer Claim,Customer Site,D009,Audit,Supply Chain
CLM001111,2023-10-23,2023-11-29,20231023,20231129,CUST045,PROD016,SUP008,RC012,LOC005,Closed,Medium,1000.0,23,37,0,Customer Claim,Incoming,D017,Customer,Supply Chain
CLM001112,2024-06-26,,20240626,,CUST028,PROD002,SUP018,RC003,LOC007,Open,High,5742.81,25,,0,Internal Event,Incoming,D008,System,Supply Chain
CLM001113,2025-02-14,2025-02-21,20250214,20250221,CUST051,PROD019,SUP006,RC003,LOC008,Closed,Low,1500.0,26,7,0,Internal Event,Incoming,D007,System,Industrial
CLM001114,2026-07-27,2026-12-31,20260727,20261231,CUST012,PROD001,SUP007,RC006,LOC001,Closed,Critical,34739.68,20,157,1,Customer Claim,Customer Site,D017,System,Operations
CLM001115,2025-05-09,,20250509,,CUST036,PROD022,SUP003,RC005,LOC008,Open,Medium,1000.0,17,,0,Supplier Claim,Incoming,D017,Customer,Industrial
CLM001116,2023-11-11,2024-02-25,20231111,20240225,CUST015,PROD005,SUP004,RC002,LOC001,Closed,High,5000.0,22,106,0,Supplier Claim,Final Inspection,D016,System,Industrial
CLM001117,2026-01-18,2026-02-22,20260118,20260222,CUST011,PROD017,SUP007,RC008,LOC001,Closed,Medium,5224.72,15,35,0,Customer Claim,Logistics,D018,Inspection,Operations
CLM001118,2023-05-21,2023-08-09,20230521,20230809,CUST021,PROD007,SUP014,RC007,LOC002,Closed,High,12298.96,20,80,1,Customer Claim,Incoming,D013,Inspection,Supply Chain
CLM001119,2023-03-01,2023-03-22,20230301,20230322,CUST040,PROD009,SUP009,RC004,LOC004,Closed,Medium,3595.82,26,21,0,Supplier Claim,Process,D008,System,Operations
CLM001120,2023-12-29,2024-12-13,20231229,20241213,CUST038,PROD021,SUP010,RC010,LOC003,Closed,Critical,20000.0,23,350,0,Customer Claim,Process,D005,Inspection,Supply Chain
CLM001121,2025-03-07,,20250307,,CUST016,PROD011,SUP001,RC005,LOC006,In Analysis,High,5000.0,20,,1,Customer Claim,Final Inspection,D017,Inspection,Supply Chain
CLM001122,2024-03-31,2024-05-07,20240331,20240507,CUST011,PROD017,SUP015,RC009,LOC007,Closed,Medium,2605.04,24,37,0,Internal Event,Customer Site,D007,Customer,Supply Chain
CLM001123,2024-02-07,2024-02-15,20240207,20240215,CUST058,PROD015,SUP007,RC001,LOC001,Closed,Low,113.15,17,8,0,Customer Claim,Process,D016,Audit,Operations
CLM001124,2024-02-24,,20240224,,CUST014,PROD006,SUP018,RC003,LOC001,In Analysis,Low,356.69,16,,1,Internal Event,Incoming,D007,Customer,Supply Chain
CLM001125,2025-05-28,2025-07-11,20250528,20250711,CUST003,PROD015,SUP011,RC012,LOC002,Closed,Medium,1318.12,24,44,1,Supplier Claim,Final Inspection,D003,Operator,Supply Chain
CLM001126,2025-03-11,2025-07-07,20250311,20250707,CUST001,PROD023,SUP009,RC003,LOC003,Closed,High,7759.6,28,118,0,Customer Claim,Incoming,D012,Customer,Industrial
CLM001127,2023-11-09,2023-11-16,20231109,20231116,CUST051,PROD025,SUP009,RC003,LOC005,Closed,Low,407.88,20,7,0,Internal Event,Incoming,D005,Audit,Operations
CLM001128,2026-01-05,2026-01-08,20260105,20260108,CUST037,PROD012,SUP001,RC011,LOC006,Closed,Low,477.5,24,3,0,Internal Event,Final Inspection,D004,Inspection,Supply Chain
CLM001129,2025-01-01,2025-02-14,20250101,20250214,CUST028,PROD010,SUP002,RC007,LOC004,Closed,Medium,1195.54,19,44,0,Internal Event,Incoming,D005,Audit,Industrial
CLM001130,2023-09-25,,20230925,,CUST024,PROD023,SUP010,RC005,LOC004,Pending,Medium,2700.89,21,,0,Customer Claim,Customer Site,D013,Customer,Operations
CLM001131,2025-01-25,2025-02-01,20250125,20250201,CUST023,PROD024,SUP007,RC005,LOC005,Closed,Low,1500.0,15,7,0,Internal Event,Process,D017,Operator,Industrial
CLM001132,2025-09-21,2025-10-11,20250921,20251011,CUST019,PROD007,SUP010,RC012,LOC001,Closed,Medium,2593.43,18,20,0,Internal Event,Incoming,D004,System,Supply Chain
CLM001133,2026-12-18,2026-12-31,20261218,20261231,CUST044,PROD002,SUP013,RC011,LOC004,Closed,High,5000.0,28,13,0,Customer Claim,Process,D019,Inspection,Operations
CLM001134,2023-11-26,2024-03-05,20231126,20240305,CUST031,PROD008,SUP005,RC003,LOC007,Closed,High,24982.61,16,100,0,Customer Claim,Incoming,D003,Inspection,Industrial
CLM001135,2024-11-11,2024-11-24,20241111,20241124,CUST044,PROD003,SUP018,RC007,LOC006,Closed,Low,100.0,27,13,0,Internal Event,Incoming,D018,Inspection,Supply Chain
CLM001136,2023-07-09,2023-07-30,20230709,20230730,CUST043,PROD008,SUP008,RC012,LOC006,Closed,Medium,5104.57,22,21,0,Customer Claim,Final Inspection,D009,Inspection,Industrial
CLM001137,2026-10-03,2026-11-10,20261003,20261110,CUST048,PROD016,SUP015,RC012,LOC004,Closed,Medium,1781.56,22,38,0,Customer Claim,Process,D003,Operator,Industrial
CLM001138,2026-10-22,2026-11-12,20261022,20261112,CUST004,PROD013,SUP005,RC012,LOC002,Closed,Medium,1871.97,20,21,0,Internal Event,Incoming,D001,Inspection,Operations
CLM001139,2024-09-27,2024-10-31,20240927,20241031,CUST014,PROD011,SUP013,RC001,LOC005,Closed,Medium,5087.84,25,34,1,Customer Claim,Process,D019,Operator,Industrial
CLM001140,2024-11-17,2025-02-06,20241117,20250206,CUST044,PROD021,SUP001,RC011,LOC005,Closed,Critical,21074.46,17,81,0,Customer Claim,Customer Site,D012,Inspection,Industrial
CLM001141,2023-08-22,,20230822,,CUST022,PROD001,SUP004,RC007,LOC005,Open,Low,921.01,25,,0,Internal Event,Incoming,D003,Operator,Industrial
CLM001142,2023-03-26,2023-04-17,20230326,20230417,CUST004,PROD021,SUP018,RC005,LOC001,Closed,High,18412.88,25,22,1,Customer Claim,Final Inspection,D020,Operator,Industrial
CLM001143,2023-01-23,2023-01-24,20230123,20230124,CUST007,PROD011,SUP005,RC001,LOC001,Closed,Low,1453.19,8,1,0,Internal Event,Final Inspection,D002,Audit,Supply Chain
CLM001144,2026-05-12,2026-05-25,20260512,20260525,CUST056,PROD013,SUP003,RC002,LOC004,Closed,Low,464.26,21,13,0,Customer Claim,Customer Site,D015,Audit,Industrial
CLM001145,2026-09-22,2026-10-03,20260922,20261003,CUST009,PROD011,SUP012,RC009,LOC001,Closed,Low,100.0,15,11,0,Customer Claim,Customer Site,D003,Operator,Supply Chain
CLM001146,2026-04-05,2026-04-19,20260405,20260419,CUST029,PROD011,SUP017,RC010,LOC003,Closed,Medium,4158.73,19,14,1,Customer Claim,Final Inspection,D003,Inspection,Industrial
CLM001147,2024-05-30,2024-07-01,20240530,20240701,CUST016,PROD008,SUP014,RC006,LOC001,Closed,High,5000.0,22,32,0,Customer Claim,Final Inspection,D007,Operator,Operations
CLM001148,2025-02-11,2025-02-14,20250211,20250214,CUST048,PROD008,SUP018,RC006,LOC008,Closed,Low,470.81,24,3,1,Customer Claim,Final Inspection,D011,System,Industrial
CLM001149,2024-11-20,2025-07-29,20241120,20250729,CUST027,PROD004,SUP017,RC010,LOC005,Closed,Critical,20000.0,20,251,0,Customer Claim,Final Inspection,D009,Customer,Supply Chain
CLM001150,2023-07-11,2023-09-18,20230711,20230918,CUST036,PROD023,SUP017,RC007,LOC002,Closed,High,5628.0,18,69,1,Customer Claim,Incoming,D009,Customer,Operations
CLM001151,2024-07-28,2024-07-29,20240728,20240729,CUST058,PROD018,SUP005,RC012,LOC008,Closed,Low,1500.0,20,1,0,Internal Event,Process,D018,Customer,Supply Chain
CLM001152,2026-09-10,2026-09-22,20260910,20260922,CUST034,PROD014,SUP004,RC001,LOC008,Closed,Medium,1000.0,20,12,0,Customer Claim,Customer Site,D018,Operator,Operations
CLM001153,2025-03-11,2025-04-07,20250311,20250407,CUST026,PROD021,SUP012,RC002,LOC007,Closed,Medium,3300.25,21,27,0,Customer Claim,Process,D013,Inspection,Operations
CLM001154,2024-03-10,2024-03-30,20240310,20240330,CUST011,PROD011,SUP006,RC007,LOC007,Closed,Medium,2545.02,17,20,0,Supplier Claim,Logistics,D017,Operator,Operations
CLM001155,2024-01-27,2024-12-28,20240127,20241228,CUST010,PROD013,SUP010,RC007,LOC001,Closed,Critical,120000.0,15,336,0,Supplier Claim,Final Inspection,D008,System,Operations
CLM001156,2024-01-13,2024-02-13,20240113,20240213,CUST043,PROD007,SUP014,RC012,LOC004,Closed,Medium,8000.0,14,31,0,Customer Claim,Process,D017,Customer,Supply Chain
CLM001157,2024-08-20,,20240820,,CUST050,PROD016,SUP010,RC003,LOC002,Open,Medium,1000.0,20,,1,Customer Claim,Incoming,D019,Customer,Supply Chain
CLM001158,2025-05-13,2025-06-04,20250513,20250604,CUST026,PROD016,SUP009,RC006,LOC003,Closed,Medium,3626.75,19,22,0,Customer Claim,Final Inspection,D019,System,Industrial
CLM001159,2023-10-08,2023-10-20,20231008,20231020,CUST053,PROD022,SUP018,RC010,LOC004,Closed,Low,125.11,16,12,1,Supplier Claim,Incoming,D012,Operator,Operations
CLM001160,2024-07-02,2024-09-23,20240702,20240923,CUST059,PROD017,SUP006,RC009,LOC001,Closed,High,25000.0,23,83,1,Customer Claim,Logistics,D018,Operator,Industrial
CLM001161,2024-06-14,,20240614,,CUST053,PROD005,SUP004,RC007,LOC002,In Analysis,Low,155.81,19,,0,Internal Event,Incoming,D015,Inspection,Supply Chain
CLM001162,2026-08-06,2026-11-21,20260806,20261121,CUST018,PROD008,SUP009,RC004,LOC006,Closed,High,16414.69,19,107,0,Internal Event,Process,D007,Customer,Operations
CLM001163,2024-01-15,2024-01-28,20240115,20240128,CUST054,PROD016,SUP004,RC011,LOC007,Closed,Medium,2283.23,16,13,0,Customer Claim,Customer Site,D016,Audit,Industrial
CLM001164,2023-08-01,,20230801,,CUST051,PROD002,SUP011,RC007,LOC006,In Analysis,Critical,96275.96,26,,0,Supplier Claim,Incoming,D006,Customer,Industrial
CLM001165,2026-01-03,,20260103,,CUST041,PROD022,SUP001,RC008,LOC007,In Analysis,High,6192.0,26,,0,Customer Claim,Customer Site,D010,System,Operations
CLM001166,2026-12-15,,20261215,,CUST040,PROD005,SUP004,RC002,LOC006,Pending,Medium,2434.75,30,,0,Supplier Claim,Final Inspection,D012,Audit,Supply Chain
CLM001167,2023-10-27,2023-11-09,20231027,20231109,CUST022,PROD023,SUP013,RC002,LOC001,Closed,Medium,8000.0,25,13,1,Customer Claim,Process,D014,Audit,Operations
CLM001168,2023-08-24,2023-09-11,20230824,20230911,CUST019,PROD019,SUP018,RC009,LOC003,Closed,Medium,1149.39,16,18,1,Supplier Claim,Customer Site,D009,Inspection,Industrial
CLM001169,2025-09-10,2025-12-08,20250910,20251208,CUST019,PROD014,SUP006,RC002,LOC003,Closed,High,6021.75,20,89,0,Customer Claim,Final Inspection,D010,Audit,Operations
CLM001170,2025-12-13,2026-01-02,20251213,20260102,CUST039,PROD009,SUP008,RC002,LOC004,Closed,High,5227.38,18,20,1,Customer Claim,Process,D005,Audit,Supply Chain
CLM001171,2026-05-15,,20260515,,CUST033,PROD020,SUP004,RC002,LOC006,Canceled,High,5000.0,17,,0,Customer Claim,Customer Site,D013,System,Operations
CLM001172,2025-03-04,2025-03-06,20250304,20250306,CUST005,PROD004,SUP015,RC008,LOC004,Closed,Low,301.0,22,2,0,Customer Claim,Logistics,D005,Inspection,Industrial
CLM001173,2023-10-11,2023-12-04,20231011,20231204,CUST033,PROD017,SUP006,RC009,LOC001,Closed,High,25000.0,21,54,0,Internal Event,Customer Site,D006,Customer,Industrial
CLM001174,2025-04-23,,20250423,,CUST035,PROD008,SUP006,RC003,LOC005,Open,Low,631.58,17,,0,Internal Event,Incoming,D009,Operator,Operations
CLM001175,2025-03-06,2025-04-05,20250306,20250405,CUST060,PROD008,SUP002,RC005,LOC007,Closed,Medium,2491.18,26,30,1,Customer Claim,Process,D006,Inspection,Industrial
CLM001176,2025-07-13,2025-08-05,20250713,20250805,CUST021,PROD004,SUP006,RC008,LOC003,Closed,Medium,8000.0,20,23,0,Customer Claim,Customer Site,D012,Inspection,Operations
CLM001177,2026-07-15,2026-07-21,20260715,20260721,CUST017,PROD023,SUP016,RC007,LOC007,Closed,Low,286.52,18,6,0,Customer Claim,Incoming,D017,Customer,Operations
CLM001178,2025-09-27,,20250927,,CUST059,PROD014,SUP016,RC008,LOC006,In Analysis,Critical,21468.28,25,,0,Internal Event,Customer Site,D009,Operator,Industrial
CLM001179,2023-07-19,2023-07-27,20230719,20230727,CUST057,PROD015,SUP005,RC003,LOC005,Closed,Medium,4682.17,15,8,0,Customer Claim,Incoming,D004,Inspection,Operations
CLM001180,2025-06-25,2025-06-27,20250625,20250627,CUST043,PROD008,SUP004,RC005,LOC005,Closed,Low,144.25,25,2,0,Customer Claim,Final Inspection,D012,System,Supply Chain
CLM001181,2026-08-26,2026-08-30,20260826,20260830,CUST016,PROD023,SUP005,RC007,LOC003,Closed,Low,917.24,15,4,1,Supplier Claim,Customer Site,D015,Inspection,Industrial
CLM001182,2026-12-01,2026-12-15,20261201,20261215,CUST010,PROD019,SUP012,RC006,LOC008,Closed,Low,808.67,11,14,1,Customer Claim,Customer Site,D005,Customer,Operations
CLM001183,2024-01-10,,20240110,,CUST017,PROD015,SUP009,RC008,LOC006,Open,Low,1111.69,27,,1,Supplier Claim,Logistics,D004,Inspection,Operations
CLM001184,2026-01-04,2026-01-21,20260104,20260121,CUST028,PROD025,SUP010,RC003,LOC001,Closed,Medium,4899.44,17,17,1,Supplier Claim,Process,D006,Audit,Industrial
CLM001185,2026-01-19,2026-11-22,20260119,20261122,CUST043,PROD020,SUP003,RC004,LOC004,Closed,Critical,20000.0,21,307,0,Customer Claim,Process,D017,Inspection,Operations
CLM001186,2024-08-25,2024-10-08,20240825,20241008,CUST043,PROD001,SUP016,RC010,LOC004,Closed,Medium,3877.66,18,44,0,Supplier Claim,Process,D018,Customer,Supply Chain
CLM001187,2025-02-09,2025-02-13,20250209,20250213,CUST038,PROD005,SUP005,RC004,LOC006,Closed,Low,641.84,21,4,0,Internal Event,Process,D003,Customer,Industrial
CLM001188,2026-02-12,,20260212,,CUST012,PROD023,SUP009,RC007,LOC006,In Analysis,Medium,1000.0,23,,0,Customer Claim,Incoming,D015,Inspection,Industrial
CLM001189,2024-04-11,,20240411,,CUST016,PROD013,SUP006,RC010,LOC008,Canceled,High,5000.0,22,,0,Customer Claim,Process,D016,Inspection,Industrial
CLM001190,2026-09-20,2026-12-31,20260920,20261231,CUST027,PROD016,SUP010,RC007,LOC004,Closed,High,5000.0,25,102,0,Supplier Claim,Logistics,D016,Customer,Industrial
CLM001191,2026-05-03,2026-05-12,20260503,20260512,CUST033,PROD013,SUP012,RC009,LOC001,Closed,Low,632.57,15,9,0,Customer Claim,Customer Site,D005,Inspection,Supply Chain
CLM001192,2023-04-16,2023-04-24,20230416,20230424,CUST005,PROD005,SUP014,RC004,LOC008,Closed,Low,409.73,24,8,0,Customer Claim,Process,D015,Operator,Operations
CLM001193,2026-06-16,2026-08-06,20260616,20260806,CUST060,PROD005,SUP011,RC009,LOC008,Closed,High,5000.0,23,51,1,Customer Claim,Logistics,D006,Operator,Industrial
CLM001194,2024-02-19,,20240219,,CUST007,PROD016,SUP012,RC001,LOC002,Open,Medium,5081.04,19,,0,Customer Claim,Customer Site,D003,System,Operations
CLM001195,2024-06-06,2024-07-19,20240606,20240719,CUST057,PROD001,SUP004,RC004,LOC008,Closed,Medium,1191.95,22,43,0,Customer Claim,Process,D016,Inspection,Industrial
CLM001196,2025-12-18,,20251218,,CUST014,PROD003,SUP008,RC006,LOC008,Open,Medium,8000.0,28,,0,Customer Claim,Process,D012,Inspection,Industrial
CLM001197,2024-02-03,2024-05-14,20240203,20240514,CUST060,PROD022,SUP001,RC002,LOC008,Closed,High,6017.43,22,101,0,Customer Claim,Process,D020,System,Supply Chain
CLM001198,2026-06-20,2026-07-15,20260620,20260715,CUST034,PROD014,SUP016,RC003,LOC002,Closed,Medium,7599.93,17,25,0,Customer Claim,Incoming,D018,Operator,Supply Chain
CLM001199,2024-12-07,2025-05-08,20241207,20250508,CUST040,PROD013,SUP016,RC009,LOC008,Closed,Critical,103536.2,22,152,0,Customer Claim,Logistics,D018,System,Supply Chain
CLM001200,2026-08-17,2026-08-20,20260817,20260820,CUST005,PROD013,SUP012,RC001,LOC008,Closed,Low,203.7,16,3,0,Customer Claim,Customer Site,D007,Inspection,Operations
CLM001201,2023-03-10,,20230310,,CUST021,PROD011,SUP013,RC010,LOC008,Pending,High,25000.0,19,,0,Customer Claim,Process,D004,Inspection,Operations
CLM001202,2024-05-30,2024-06-18,20240530,20240618,CUST028,PROD006,SUP007,RC004,LOC006,Closed,Medium,5251.6,23,19,0,Customer Claim,Process,D011,Customer,Industrial
CLM001203,2024-11-08,2024-11-14,20241108,20241114,CUST003,PROD025,SUP016,RC007,LOC007,Closed,Low,698.87,14,6,0,Supplier Claim,Final Inspection,D001,Audit,Operations
CLM001204,2023-03-31,,20230331,,CUST034,PROD021,SUP004,RC004,LOC008,Pending,Critical,20000.0,19,,0,Supplier Claim,Process,D018,Operator,Industrial
CLM001205,2026-04-27,,20260427,,CUST032,PROD009,SUP018,RC003,LOC004,In Analysis,Medium,7974.25,14,,1,Internal Event,Incoming,D001,Inspection,Operations
CLM001206,2024-02-06,2024-02-27,20240206,20240227,CUST060,PROD008,SUP006,RC002,LOC006,Closed,Medium,3261.83,19,21,0,Internal Event,Final Inspection,D020,Inspection,Industrial
CLM001207,2025-07-13,2025-08-14,20250713,20250814,CUST060,PROD002,SUP005,RC004,LOC008,Closed,Medium,1000.0,24,32,1,Internal Event,Process,D005,Inspection,Industrial
CLM001208,2026-03-12,,20260312,,CUST048,PROD007,SUP003,RC012,LOC001,In Analysis,Medium,8000.0,24,,0,Internal Event,Incoming,D002,Operator,Operations
CLM001209,2024-07-20,2024-08-14,20240720,20240814,CUST007,PROD006,SUP018,RC003,LOC001,Closed,Medium,8000.0,17,25,0,Supplier Claim,Incoming,D008,Inspection,Operations
